Target Word,Joined,Label
scratch,Scratch that remark . Do n't scratch your insect bites !,2.69457e-05
copy,She made a copy of the designer dress . Please bring me the copies of those reports .,0.8909018
rest,"Now that we 're all in agreement , we can put that issue to rest . The ocean was finally at rest .",0.8909018
roam,The cattle roam across the prairie . The gypsies roamed the woods .,0.8909018
uncork,Uncork the French wine . Uncork a bottle of wine .,0.8909018
turn,Turn the legs of the table . Turn a somersault .,0.0005050572
locate,Our sense of sight enables us to locate objects in space . Locate the boundaries of the property .,0.8909018
read,She read the sky and predicted rain . I ca n't read his strange behavior .,0.8909018
nick,He 's just been released from Shadwell nick prison after doing ten years for attempted murder . He was arrested and taken down to Sun Hill nick police station to be charged .,0.8909018
question,The question of disease merits serious discussion . There was a question of which material to use .,0.8909018
point,To fall off a point . They sailed south around the point .,0.0006151657
raise,Raise from the dead . Raise a protest .,0.012463298
pull,"You 'll be sent home if you pull another stunt like that . He regularly pulls 12-hour days , sometimes 14 .",0.8909018
cut,Cut the songs . She cut all of her major titles again .,0.89090145
note,"I did n't have any coins to pay with , so I used a note . He detected a note of sarcasm .",0.39090192
stretch,Cats stretch with equal ease and agility beyond the point that breaks a man on the rack . I stretched the rubber band until it almost broke .,0.39090186
play,Play football . Pele played for the Brazilian teams in many important matches .,0.8909018
nomination,His nomination was hotly protested . There was keen competition for the nomination .,0.8909018
sex,All you ever think about is sex . They had sex in the back seat .,0.8909018
hyponym,"Dog is a hyponym of animal . A is a hyponym of B means that "" A is a type of B. "" .",0.8909018
dresser,He 's a meticulous dresser . She 's an elegant dresser .,0.8909018
unemployment,Unemployment is a serious social evil . The rate of unemployment is an indicator of the health of an economy .,0.8909018
accent,The name Cézanne is written with an acute accent . The room was decorated in shades of grey with distinctive red accents .,0.39090237
create,You can create the color orange by mixing yellow and red . He created a new movement in painting .,0.8909018
do,Will $ 100 do ? We did 6 miles on our hike every day .,2.8807908e-06
place,He put the lamp back in its place . A place in my heart .,0.00014145554
quality,Membership of this golf club is limited to those of quality and wealth . This school is well-known for having teachers of high quality .,0.39090326
keep,Keep your cool . He keeps bees .,0.22472565
fall,Fall prey to an imposter . They fell out of favor .,0.8909018
image,The number 6 is the image of 3 under f that is defined as f(x ) = 2*x . The image of f(x) = x^2 is the set of all non - negative real numbers if the domain of the function is the set of all real numbers .,0.8909017
point,He stuck the point of the knife into a tree . A row of points .,0.00073197763
third,Jones came in third . A distant third .,0.8909018
path,"The path of a meteor , of a caravan , or of a storm . Genius usually follows a revolutionary path .",0.000654577
spell,"The letters “ a ” , “ n ” and “ d ” spell “ and ” . I 'm afraid this spells trouble !",0.39090887
room,The whole room was cheering . The room was on its feet .,0.8909018
stay,A four-month stay in bankruptcy court . A lengthy hospital stay .,0.8909018
shtik,He played a shtik Beethoven . Play it straight with no shtik .,0.00046577145
floor,The floor of the pelvis . He is a floor trader .,0.04266084
order,IBM received an order for a hundred computers . The machine is now in working order .,0.00088635774
reaction,"In this reaction , the acid and base will neutralize each other , producing a salt . The announcement of the verdict brought a violent reaction .",0.390902
expression,The best poker players can tell if the opponents have a good hand by looking at their expression . Her expression changed from joy to misery after realising her winning lottery ticket had expired .,0.8909018
go,These luxuries all had to go under the Khmer Rouge . This violinist is as good as Juilliard-trained violinists go .,0.39090183
picture,He had no clear picture of himself or his world . He described his mental picture of his assailant .,0.8909017
damage,How much is the damage ? What 's the damage ? he asked the waiter .,0.8909018
foot,The foot of the mountain . His bare feet projected from his trousers .,0.00076794036
go,This sofa wo n't go with the chairs . We should go farther in this matter .,3.1383595e-07
follow,"Can you follow her argument ? When he lectures , I can not follow .",0.8909018
get,She did n't get to Chicago until after midnight . The blow got him in the back .,2.2742432e-09
work,Do you want to work after the age of 60 ? My wife never worked .,0.8909018
nonprofit,"If it was n't subsidized , the nonprofit would be bankrupt . Employees of a nonprofit rarely make as much as greedy counterparts in the commercial world .",0.8909018
roll,The roll of a ball . Calculate the roll of that aircraft .,0.001218435
estimate,An estimate of what it would cost . Many factors are involved in any estimate of human life .,0.39090267
point,Point a gun . Point the letter .,0.013097791
work,Work one 's muscles . My personal trainer works me hard .,0.89090157
ground,Ground the electrical connections for safety reasons . The storm grounded the ship .,8.867499e-05
sex,They had sex in the back seat . ( The believers ... those ... ) who abstain from sex .,0.8909018
erase,Please erase the formula on the blackboard -- it is wrong ! The Turks erased the Armenians in 1915 .,0.39090285
fail,I fail to understand your motives . A number of banks failed that year .,6.507995e-07
make,Do n't make this into a big deal . He made a fool of himself at the meeting .,0.8909018
execute,"Execute the decision of the people . Your orders have been executed , sir !",0.8909017
channel,A channel is typically what you rent from a telephone company . The channel is created by bonding the signals from these four pairs .,0.8909018
war,"The war on poverty . In the US , conservatives rail against the "" war on Christmas "" .",0.8909018
