Target Word,Joined,Label
apply,I apply this rule to get good results . This thinking was applied to many projects .,1.0
last,He finished an inglorious last . He was the last to leave .,0.99999994
court,The noblemen visited the queen in her court . The king will visit the duke 's court .,1.0
make,He did n't make the choir after his voice changed . How much do you make a month in your new job ?,1.0
head,They shot 20 head of quail . 200 head of cattle .,0.99999994
mount,Mount an attack . Mount a play .,0.9999997
teach,Can you teach me to sew ? I taught them French .,0.9999963
match,"Their interests did n't match , so it took a long time to agree what to do together . Matchmaker , can you match my daughter with a nice young man ?",5.449794e-08
militate,To militate in favor of a particular result . Politeness militated against this opinion being expressed .,1.0
range,We hiked through the Andes mountain range . The valley was between two ranges of hills .,1.0
compare,You ca n't compare my problems and yours . John compared his haircut to his friend 's .,1.0
dibs,Who 's got dibs on the chips ? Dibs means I get the hammock .,1.0
top,He stared as she buttoned her top . Put your books on top of the desk .,0.0008274141
catch,I have some free time tonight so I think I 'll catch a movie . Catch some sleep .,0.021157421
wall,We 're adding another wall in this room during the remodeling . Stomach walls .,0.0002296601
line,You must wait in a long line at the checkout counter . He has a smooth line but I did n't fall for it .,0.037711702
bum,That guy keeps interrupting the concert . Throw the bum out ! Fred is becoming a bum - he 's not even bothering to work more than once a month .,1.0
propagate,Propagate sound or light through air . Sound and light propagate in this medium .,0.008971625
drop,New Englanders drop their post-vocalic r 's . She dropped acid when she was a teenager .,0.037711702
reduce,Reduce a problem to a single question . The cells reduce .,0.00012630658
work,This method does n't work . How does your idea work in practice ?,0.9999997
unit,The dollar is the United States unit of currency . The word is a basic linguistic unit .,0.00010274731
wash,"The car is so dirty , we need to wash it . The swollen river washed away the footbridge .",0.037711717
poison,We used a poison to kill the weeds . The poison of fascism .,0.0007635792
feeling,The surface had a greasy feeling . The wool on my arm produced a strange feeling .,0.99991393
drink,Can I buy you a drink ? Drink was his downfall .,2.115511e-06
movement,A broad movement of the electorate to the right . He was a charter member of the movement .,5.3738377e-06
confluence,We encountered an abandoned boat at the confluence of the Mississippi and Ohio Rivers . Pittsburgh is located at the confluence of the Allegheny and Monongahela rivers .,1.0
admit,We can not admit non-members into our club building . They were admitted into his house .,0.99999994
syrup,Maple syrup . Pancake syrup .,0.9999997
face,Put a big sign on each face of the building that can be seen from the road . Why the sad face ?,0.037711702
application,It is a job requiring serious application . December 31 is the deadline for MBA applications .,8.323885e-08
be,When will the meeting be ? There were two hundred people at his funeral .,1.0
unravel,Can you unravel the mystery ? Mother could n't unravel the ball of wool after the cat had played with it .,1.0
end,The end of the year . The end was exciting .,1.0954406e-05
summer,We like to summer in the Mediterranean . My family always summered at the seashore .,1.0
empathize,You really have to empathize . You really have to empathize with their doing it .,1.0
play,Play football . Play cards .,0.9993646
smile,He has a sinister smile . He always puts a smile on my face .,0.9999995
component,A component or constituent element of a system . The smaller component is hard to reach .,3.734428e-05
point,To fall off a point . The one with the most points will win the game .,0.005207488
raise,Raise a smile . Chew with your mouth shut — were you raised in a barn ?,0.03771186
line,They were arrayed in line of battle . He drew a line on the chart .,0.0001988527
term,He left school before the end of term . A prison term .,0.99999887
life,The life of this milk carton may be thousands of years in this landfill . There is no life on the moon .,0.037711702
drift,Do n't drift from the set course . The stock market drifted upward .,0.000953974
raise,Raise hell . Raise the roof .,0.9999994
year,This Chinese year is the year of the Rooster . She is 4 years old .,1.0
store,Store grain for the winter . The bear stores fat for the period of hibernation when he does n't eat .,0.9999975
stir,Stir the soup . Stir emotions .,1.478963e-05
masquerade,I was invited to the masquerade at their home . That masquerade of misrepresentation which invariably accompanied the political eloquence of Rome-Thomas de Quincey .,1.0
connect,The local train does not connect with the Amtrak train . The planes do n't connect and you will have to wait for four hours .,1.0
head,We will consider performance issues under the head of future improvements . Under the head of minor Roman poets .,0.99999714
give,Give one 's opinion . Give an excuse .,0.9999997
waste,Much of the waste material is carried off in the sewers . The trackless wastes of the desert .,0.000114901915
play,Can you play on this old recorder ? He plays the flute .,0.99997205
year,In the year 1920 . She is 4 years old .,0.9999989
chair,"He put his coat over the back of the chair and sat down . All I need to weather a snowstorm is hot coffee , a warm fire , a good book and a comfortable chair .",0.9999994
flare,Infection can cause a lupus flare . A colitis flare .,0.9999999
satellite,The Moon is a natural satellite of the Earth . Many telecommunication satellites orbit at 36000 km above the equator .,0.037711702
hyponym,"A is a hyponym of B means that "" A is a type of B. "" . British is a hyponym of European .",1.0
ball,The mayor threw out the first ball . The ball rolled into the corner pocket .,0.99755454
impression,He made a good impression . I wanted to create an impression of success .,0.9998265
monopoly,They have no monopoly on intelligence . A land monopoly renders its holder(s ) nearly almighty in an agricultural society .,1.0
freeze,Do n't go outside wearing just a t-shirt ; you 'll freeze ! The water in the bowl froze .,0.037711702
beat,Beat the cream . Beat the egg whites .,0.9999611
identity,You can lose your identity when you join the army . It was too dark to determine his identity .,1.2543703e-05
